127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/js/respond.min.js HTTP/1.1" 200 2200 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/js/custom.js HTTP/1.1" 200 1118 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/img/gov_logo.jpg HTTP/1.1" 200 60289 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/img/costi_logo.jpg HTTP/1.1" 200 11288 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/img/innovators/2.jpg HTTP/1.1" 200 14076 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/img/srilanka4.png HTTP/1.1" 200 43529 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:45 +0530] "GET /home/img/innovation/3.jpg HTTP/1.1" 200 42043 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/innovators/5.jpg HTTP/1.1" 200 43508 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/c.jpg HTTP/1.1" 200 97723 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/innovators/6.jpg HTTP/1.1" 200 52653 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/i.jpg HTTP/1.1" 200 195499 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/charts.png HTTP/1.1" 200 49210 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/GII/1.jpg HTTP/1.1" 200 15241 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:10:46 +0530] "GET /home/img/events/4.jpg HTTP/1.1" 200 48999 "https://127.0.0.1:9443/home/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
